sample_id,video_id,frame_idx,label,prediction,confidence,prob_fake
cdfv2_frames__id3_id6_0001_frame0220,frames/id3_id6_0001,220,1,1,0.9672,0.9672
cdfv2_frames__id42_0002_frame0071,frames/id42_0002,71,0,0,0.6713,0.3287
cdfv2_frames__id24_0009_frame0139,frames/id24_0009,139,0,0,0.6003000000000001,0.3997
cdfv2_frames__id29_id38_0008_frame0246,frames/id29_id38_0008,246,1,1,0.7932,0.7932
cdfv2_frames__00188_frame0383,frames/00188,383,0,0,0.8707,0.1293
cdfv2_frames__id29_id30_0009_frame0000,frames/id29_id30_0009,0,1,1,0.8703,0.8703
cdfv2_frames__id2_0001_frame0169,frames/id2_0001,169,0,1,0.7076,0.7076
cdfv2_frames__id30_id23_0002_frame0000,frames/id30_id23_0002,0,1,0,0.6834,0.3166
cdfv2_frames__00268_frame0040,frames/00268,40,0,1,0.9148,0.9148
cdfv2_frames__id31_id2_0004_frame0059,frames/id31_id2_0004,59,1,1,0.8617,0.8617
cdfv2_frames__id35_id31_0007_frame0141,frames/id35_id31_0007,141,1,1,0.9271,0.9271
cdfv2_frames__id9_id26_0000_frame0072,frames/id9_id26_0000,72,1,1,0.917,0.917
cdfv2_frames__id1_id4_0007_frame0116,frames/id1_id4_0007,116,1,1,0.9699,0.9699
cdfv2_frames__id16_id1_0011_frame0236,frames/id16_id1_0011,236,1,1,0.8078,0.8078
cdfv2_frames__id36_0002_frame0322,frames/id36_0002,322,0,0,0.7631,0.2369
cdfv2_frames__id9_id6_0005_frame0013,frames/id9_id6_0005,13,1,1,0.9738,0.9738
cdfv2_frames__id4_id0_0001_frame0236,frames/id4_id0_0001,236,1,1,0.9732,0.9732
cdfv2_frames__id2_id0_0002_frame0000,frames/id2_id0_0002,0,1,1,0.9499,0.9499
cdfv2_frames__id36_0001_frame0096,frames/id36_0001,96,0,0,0.7876,0.2124
cdfv2_frames__id9_0000_frame0317,frames/id9_0000,317,0,0,0.897,0.103
cdfv2_frames__id20_id1_0007_frame0167,frames/id20_id1_0007,167,1,1,0.9383,0.9383
cdfv2_frames__id16_id21_0002_frame0291,frames/id16_id21_0002,291,1,0,0.6206,0.3794
cdfv2_frames__id20_id1_0003_frame0292,frames/id20_id1_0003,292,1,1,0.9689,0.9689
cdfv2_frames__id31_id33_0009_frame0412,frames/id31_id33_0009,412,1,1,0.9663,0.9663
cdfv2_frames__id56_id54_0007_frame0203,frames/id56_id54_0007,203,1,1,0.9689,0.9689
cdfv2_frames__id0_id26_0009_frame0133,frames/id0_id26_0009,133,1,1,0.5226,0.5226
cdfv2_frames__00047_frame0330,frames/00047,330,0,0,0.5092,0.4908
cdfv2_frames__id24_id20_0009_frame0239,frames/id24_id20_0009,239,1,1,0.7719,0.7719
cdfv2_frames__id28_id4_0006_frame0197,frames/id28_id4_0006,197,1,1,0.9718,0.9718
cdfv2_frames__id17_id3_0007_frame0184,frames/id17_id3_0007,184,1,1,0.9347,0.9347
cdfv2_frames__id6_id0_0005_frame0251,frames/id6_id0_0005,251,1,1,0.9744,0.9744
cdfv2_frames__id29_id37_0009_frame0106,frames/id29_id37_0009,106,1,0,0.5675,0.4325
cdfv2_frames__id9_id0_0006_frame0116,frames/id9_id0_0006,116,1,1,0.9512,0.9512
cdfv2_frames__id6_id20_0007_frame0269,frames/id6_id20_0007,269,1,0,0.6336999999999999,0.3663
cdfv2_frames__id23_id2_0007_frame0226,frames/id23_id2_0007,226,1,1,0.5733,0.5733
cdfv2_frames__id9_id3_0000_frame0331,frames/id9_id3_0000,331,1,1,0.7586,0.7586
cdfv2_frames__id22_id21_0005_frame0281,frames/id22_id21_0005,281,1,1,0.9664,0.9664
cdfv2_frames__id10_id12_0004_frame0116,frames/id10_id12_0004,116,1,1,0.9668,0.9668
cdfv2_frames__id27_id23_0008_frame0287,frames/id27_id23_0008,287,1,1,0.9646,0.9646
cdfv2_frames__id17_id16_0000_frame0254,frames/id17_id16_0000,254,1,1,0.9464,0.9464
cdfv2_frames__id6_id20_0007_frame0556,frames/id6_id20_0007,556,1,0,0.6263000000000001,0.3737
cdfv2_frames__00262_frame0156,frames/00262,156,0,0,0.8794,0.1206
cdfv2_frames__id37_0005_frame0309,frames/id37_0005,309,0,1,0.855,0.855
cdfv2_frames__id0_id1_0000_frame0286,frames/id0_id1_0000,286,1,1,0.8664,0.8664
cdfv2_frames__id0_id6_0007_frame0385,frames/id0_id6_0007,385,1,1,0.955,0.955
cdfv2_frames__00254_frame0268,frames/00254,268,0,0,0.8892,0.1108
cdfv2_frames__id13_0004_frame0079,frames/id13_0004,79,0,1,0.6716,0.6716
cdfv2_frames__id13_0013_frame0280,frames/id13_0013,280,0,0,0.8404,0.1596
cdfv2_frames__id2_id1_0004_frame0123,frames/id2_id1_0004,123,1,1,0.54,0.54
cdfv2_frames__id3_id4_0001_frame0171,frames/id3_id4_0001,171,1,1,0.9654,0.9654
cdfv2_frames__id24_id19_0000_frame0131,frames/id24_id19_0000,131,1,0,0.8115,0.1885
cdfv2_frames__id43_0002_frame0118,frames/id43_0002,118,0,1,0.7214,0.7214
cdfv2_frames__id36_0006_frame0272,frames/id36_0006,272,0,0,0.7581,0.2419
cdfv2_frames__id1_0008_frame0050,frames/id1_0008,50,0,0,0.8648,0.1352
cdfv2_frames__id9_id2_0000_frame0447,frames/id9_id2_0000,447,1,1,0.9225,0.9225
cdfv2_frames__id19_id20_0004_frame0083,frames/id19_id20_0004,83,1,1,0.9712,0.9712
cdfv2_frames__id31_id2_0004_frame0239,frames/id31_id2_0004,239,1,1,0.9287,0.9287
cdfv2_frames__00095_frame0062,frames/00095,62,0,0,0.9022,0.0978
cdfv2_frames__id45_id39_0008_frame0216,frames/id45_id39_0008,216,1,1,0.8172,0.8172
cdfv2_frames__00063_frame0322,frames/00063,322,0,0,0.6939,0.3061
cdfv2_frames__00278_frame0200,frames/00278,200,0,0,0.6614,0.3386
cdfv2_frames__00272_frame0010,frames/00272,10,0,0,0.7651,0.2349
cdfv2_frames__id28_id3_0001_frame0021,frames/id28_id3_0001,21,1,1,0.9549,0.9549
cdfv2_frames__id49_0004_frame0319,frames/id49_0004,319,0,1,0.6946,0.6946
cdfv2_frames__id30_id3_0006_frame0188,frames/id30_id3_0006,188,1,1,0.6173,0.6173
cdfv2_frames__id1_id3_0006_frame0308,frames/id1_id3_0006,308,1,1,0.9311,0.9311
cdfv2_frames__id2_id0_0002_frame0034,frames/id2_id0_0002,34,1,1,0.8645,0.8645
cdfv2_frames__id17_id2_0003_frame0142,frames/id17_id2_0003,142,1,1,0.9378,0.9378
cdfv2_frames__00092_frame0282,frames/00092,282,0,0,0.6557999999999999,0.3442
cdfv2_frames__00138_frame0433,frames/00138,433,0,0,0.8801,0.1199
cdfv2_frames__id2_0004_frame0027,frames/id2_0004,27,0,0,0.5953999999999999,0.4046
cdfv2_frames__id1_0006_frame0341,frames/id1_0006,341,0,0,0.6361,0.3639
cdfv2_frames__00284_frame0163,frames/00284,163,0,0,0.8875,0.1125
cdfv2_frames__00278_frame0337,frames/00278,337,0,0,0.5267999999999999,0.4732
cdfv2_frames__id32_0008_frame0304,frames/id32_0008,304,0,0,0.763,0.237
cdfv2_frames__id31_0007_frame0278,frames/id31_0007,278,0,0,0.8122,0.1878
cdfv2_frames__00133_frame0401,frames/00133,401,0,0,0.6,0.4
cdfv2_frames__id30_id34_0003_frame0030,frames/id30_id34_0003,30,1,1,0.9685,0.9685
cdfv2_frames__id16_id0_0011_frame0096,frames/id16_id0_0011,96,1,1,0.5108,0.5108
cdfv2_frames__id28_0007_frame0000,frames/id28_0007,0,0,0,0.8273,0.1727
cdfv2_frames__id30_id20_0004_frame0156,frames/id30_id20_0004,156,1,0,0.8173,0.1827
cdfv2_frames__id4_id21_0004_frame0353,frames/id4_id21_0004,353,1,1,0.9269,0.9269
cdfv2_frames__id1_id3_0003_frame0232,frames/id1_id3_0003,232,1,1,0.8633,0.8633
cdfv2_frames__id26_id1_0002_frame0289,frames/id26_id1_0002,289,1,1,0.8521,0.8521
cdfv2_frames__00168_frame0444,frames/00168,444,0,0,0.8144,0.1856
cdfv2_frames__id33_0008_frame0340,frames/id33_0008,340,0,0,0.81,0.19
cdfv2_frames__id27_id24_0007_frame0053,frames/id27_id24_0007,53,1,1,0.9314,0.9314
cdfv2_frames__id23_id16_0003_frame0119,frames/id23_id16_0003,119,1,1,0.958,0.958
cdfv2_frames__id37_id3_0004_frame0357,frames/id37_id3_0004,357,1,1,0.9719,0.9719
cdfv2_frames__id22_0000_frame0159,frames/id22_0000,159,0,0,0.5998,0.4002
cdfv2_frames__id49_0004_frame0066,frames/id49_0004,66,0,1,0.9102,0.9102
cdfv2_frames__id35_id16_0004_frame0065,frames/id35_id16_0004,65,1,1,0.9441,0.9441
cdfv2_frames__00270_frame0141,frames/00270,141,0,0,0.784,0.216
cdfv2_frames__id17_id28_0001_frame0263,frames/id17_id28_0001,263,1,1,0.8585,0.8585
cdfv2_frames__id16_id6_0011_frame0000,frames/id16_id6_0011,0,1,1,0.5557,0.5557
cdfv2_frames__id17_id23_0000_frame0176,frames/id17_id23_0000,176,1,1,0.765,0.765
cdfv2_frames__id10_id12_0001_frame0006,frames/id10_id12_0001,6,1,1,0.952,0.952
cdfv2_frames__id21_id4_0002_frame0279,frames/id21_id4_0002,279,1,1,0.9022,0.9022
cdfv2_frames__id34_id32_0007_frame0196,frames/id34_id32_0007,196,1,1,0.9142,0.9142
cdfv2_frames__id34_id33_0005_frame0338,frames/id34_id33_0005,338,1,0,0.7954,0.2046
cdfv2_frames__id9_id6_0005_frame0121,frames/id9_id6_0005,121,1,1,0.9724,0.9724
cdfv2_frames__id53_id52_0003_frame0288,frames/id53_id52_0003,288,1,0,0.825,0.175
cdfv2_frames__00272_frame0305,frames/00272,305,0,0,0.5158,0.4842
cdfv2_frames__id16_id6_0001_frame0111,frames/id16_id6_0001,111,1,0,0.8467,0.1533
cdfv2_frames__id1_id3_0009_frame0198,frames/id1_id3_0009,198,1,1,0.9482,0.9482
cdfv2_frames__id31_0004_frame0404,frames/id31_0004,404,0,1,0.7868,0.7868
cdfv2_frames__id28_0004_frame0290,frames/id28_0004,290,0,1,0.5017,0.5017
cdfv2_frames__00076_frame0431,frames/00076,431,0,0,0.7921,0.2079
cdfv2_frames__id21_id6_0005_frame0084,frames/id21_id6_0005,84,1,1,0.7412,0.7412
cdfv2_frames__id28_0004_frame0280,frames/id28_0004,280,0,1,0.526,0.526
cdfv2_frames__id45_0003_frame0120,frames/id45_0003,120,0,0,0.6488,0.3512
cdfv2_frames__00262_frame0135,frames/00262,135,0,0,0.89,0.11
cdfv2_frames__id6_id3_0005_frame0227,frames/id6_id3_0005,227,1,1,0.932,0.932
cdfv2_frames__id27_id23_0008_frame0159,frames/id27_id23_0008,159,1,1,0.9187,0.9187
cdfv2_frames__00285_frame0201,frames/00285,201,0,0,0.7624,0.2376
cdfv2_frames__id43_0001_frame0340,frames/id43_0001,340,0,0,0.5784,0.4216
cdfv2_frames__id0_id16_0004_frame0000,frames/id0_id16_0004,0,1,0,0.6568,0.3432
cdfv2_frames__id27_id26_0006_frame0018,frames/id27_id26_0006,18,1,1,0.9723,0.9723
cdfv2_frames__id19_0007_frame0189,frames/id19_0007,189,0,1,0.517,0.517
cdfv2_frames__id13_0004_frame0147,frames/id13_0004,147,0,1,0.5322,0.5322
cdfv2_frames__id3_id9_0003_frame0131,frames/id3_id9_0003,131,1,0,0.8551,0.1449
cdfv2_frames__id31_id30_0009_frame0397,frames/id31_id30_0009,397,1,1,0.6778,0.6778
cdfv2_frames__id1_id17_0007_frame0232,frames/id1_id17_0007,232,1,1,0.9482,0.9482
cdfv2_frames__id29_0009_frame0427,frames/id29_0009,427,0,0,0.721,0.279
cdfv2_frames__id17_0002_frame0257,frames/id17_0002,257,0,1,0.9378,0.9378
cdfv2_frames__id1_0007_frame0295,frames/id1_0007,295,0,0,0.7362,0.2638
cdfv2_frames__id10_0007_frame0113,frames/id10_0007,113,0,1,0.6436,0.6436
cdfv2_frames__id21_id20_0006_frame0011,frames/id21_id20_0006,11,1,1,0.963,0.963
cdfv2_frames__id17_0000_frame0107,frames/id17_0000,107,0,0,0.6591,0.3409
cdfv2_frames__id22_id28_0006_frame0214,frames/id22_id28_0006,214,1,1,0.9725,0.9725
cdfv2_frames__id1_id23_0006_frame0390,frames/id1_id23_0006,390,1,1,0.8757,0.8757
cdfv2_frames__id57_0007_frame0085,frames/id57_0007,85,0,1,0.6764,0.6764
cdfv2_frames__id23_id35_0009_frame0274,frames/id23_id35_0009,274,1,1,0.9609,0.9609
cdfv2_frames__id48_id45_0002_frame0112,frames/id48_id45_0002,112,1,1,0.7475,0.7475
cdfv2_frames__id21_id2_0002_frame0290,frames/id21_id2_0002,290,1,0,0.8068,0.1932
cdfv2_frames__id31_0007_frame0117,frames/id31_0007,117,0,0,0.8184,0.1816
cdfv2_frames__id16_id2_0011_frame0096,frames/id16_id2_0011,96,1,0,0.7695,0.2305
cdfv2_frames__id32_0008_frame0472,frames/id32_0008,472,0,0,0.8106,0.1894
cdfv2_frames__00021_frame0267,frames/00021,267,0,0,0.7216,0.2784
cdfv2_frames__id30_id23_0002_frame0164,frames/id30_id23_0002,164,1,1,0.9321,0.9321
cdfv2_frames__id37_id3_0006_frame0175,frames/id37_id3_0006,175,1,1,0.9593,0.9593
cdfv2_frames__id37_id31_0008_frame0046,frames/id37_id31_0008,46,1,1,0.9557,0.9557
cdfv2_frames__id3_id6_0001_frame0330,frames/id3_id6_0001,330,1,1,0.943,0.943
cdfv2_frames__id22_id26_0005_frame0364,frames/id22_id26_0005,364,1,1,0.9319,0.9319
cdfv2_frames__id11_0006_frame0233,frames/id11_0006,233,0,0,0.7137,0.2863
cdfv2_frames__id4_id37_0006_frame0116,frames/id4_id37_0006,116,1,1,0.9589,0.9589
cdfv2_frames__00258_frame0000,frames/00258,0,0,0,0.9208,0.0792
cdfv2_frames__id10_id13_0004_frame0366,frames/id10_id13_0004,366,1,1,0.5984,0.5984
cdfv2_frames__id37_id38_0009_frame0365,frames/id37_id38_0009,365,1,1,0.8597,0.8597
cdfv2_frames__id28_id4_0006_frame0311,frames/id28_id4_0006,311,1,0,0.6409,0.3591
cdfv2_frames__id30_id20_0004_frame0078,frames/id30_id20_0004,78,1,0,0.502,0.498
cdfv2_frames__id48_0000_frame0173,frames/id48_0000,173,0,1,0.5709,0.5709
cdfv2_frames__id37_0004_frame0238,frames/id37_0004,238,0,1,0.6182,0.6182
cdfv2_frames__id17_0000_frame0000,frames/id17_0000,0,0,0,0.7644,0.2356
cdfv2_frames__id31_id33_0008_frame0118,frames/id31_id33_0008,118,1,1,0.9615,0.9615
cdfv2_frames__id43_id40_0005_frame0053,frames/id43_id40_0005,53,1,1,0.9342,0.9342
cdfv2_frames__id25_id23_0010_frame0171,frames/id25_id23_0010,171,1,1,0.9357,0.9357
cdfv2_frames__id4_id21_0004_frame0268,frames/id4_id21_0004,268,1,1,0.7035,0.7035
cdfv2_frames__id21_id20_0006_frame0000,frames/id21_id20_0006,0,1,1,0.9584,0.9584
cdfv2_frames__00260_frame0264,frames/00260,264,0,0,0.5438000000000001,0.4562
cdfv2_frames__id6_id16_0005_frame0227,frames/id6_id16_0005,227,1,1,0.9669,0.9669
cdfv2_frames__id33_0005_frame0096,frames/id33_0005,96,0,0,0.895,0.105
cdfv2_frames__id6_id1_0007_frame0304,frames/id6_id1_0007,304,1,0,0.5557000000000001,0.4443
cdfv2_frames__id33_0008_frame0227,frames/id33_0008,227,0,0,0.7855,0.2145
cdfv2_frames__id26_id16_0001_frame0123,frames/id26_id16_0001,123,1,1,0.9717,0.9717
cdfv2_frames__00282_frame0270,frames/00282,270,0,0,0.625,0.375
cdfv2_frames__id37_0004_frame0369,frames/id37_0004,369,0,1,0.5195,0.5195
cdfv2_frames__id13_0004_frame0181,frames/id13_0004,181,0,1,0.5899,0.5899
cdfv2_frames__id32_id31_0006_frame0463,frames/id32_id31_0006,463,1,1,0.9279,0.9279
cdfv2_frames__id20_id1_0003_frame0032,frames/id20_id1_0003,32,1,1,0.9732,0.9732
cdfv2_frames__id32_id33_0004_frame0330,frames/id32_id33_0004,330,1,1,0.8949,0.8949
cdfv2_frames__id9_id6_0005_frame0256,frames/id9_id6_0005,256,1,1,0.9701,0.9701
cdfv2_frames__id29_id30_0000_frame0124,frames/id29_id30_0000,124,1,1,0.6009,0.6009
cdfv2_frames__id3_id28_0002_frame0137,frames/id3_id28_0002,137,1,0,0.8083,0.1917
cdfv2_frames__00061_frame0013,frames/00061,13,0,0,0.8842,0.1158
cdfv2_frames__id28_id3_0004_frame0160,frames/id28_id3_0004,160,1,1,0.8047,0.8047
cdfv2_frames__id22_id27_0005_frame0093,frames/id22_id27_0005,93,1,1,0.8473,0.8473
cdfv2_frames__id37_id34_0008_frame0388,frames/id37_id34_0008,388,1,1,0.7321,0.7321
cdfv2_frames__id1_0001_frame0212,frames/id1_0001,212,0,0,0.7641,0.2359
cdfv2_frames__00280_frame0037,frames/00280,37,0,0,0.5908,0.4092
cdfv2_frames__id16_0007_frame0136,frames/id16_0007,136,0,0,0.7496,0.2504
cdfv2_frames__id28_0004_frame0260,frames/id28_0004,260,0,0,0.6403,0.3597
cdfv2_frames__id4_id6_0002_frame0316,frames/id4_id6_0002,316,1,1,0.8007,0.8007
cdfv2_frames__id10_id13_0007_frame0303,frames/id10_id13_0007,303,1,1,0.8279,0.8279
cdfv2_frames__00048_frame0420,frames/00048,420,0,0,0.5094000000000001,0.4906
cdfv2_frames__id17_id16_0007_frame0070,frames/id17_id16_0007,70,1,1,0.9625,0.9625
cdfv2_frames__00197_frame0210,frames/00197,210,0,1,0.8859,0.8859
cdfv2_frames__id4_id26_0007_frame0000,frames/id4_id26_0007,0,1,1,0.9697,0.9697
cdfv2_frames__id42_id40_0001_frame0273,frames/id42_id40_0001,273,1,1,0.6499,0.6499
cdfv2_frames__id51_id50_0008_frame0116,frames/id51_id50_0008,116,1,1,0.9549,0.9549
cdfv2_frames__id23_id35_0006_frame0030,frames/id23_id35_0006,30,1,1,0.9488,0.9488
cdfv2_frames__id20_id9_0008_frame0271,frames/id20_id9_0008,271,1,1,0.9177,0.9177
cdfv2_frames__id10_id11_0004_frame0133,frames/id10_id11_0004,133,1,1,0.9703,0.9703
cdfv2_frames__id31_id16_0002_frame0093,frames/id31_id16_0002,93,1,0,0.6021000000000001,0.3979
cdfv2_frames__id36_0002_frame0366,frames/id36_0002,366,0,0,0.8739,0.1261
cdfv2_frames__id32_0002_frame0413,frames/id32_0002,413,0,0,0.7998000000000001,0.2002
cdfv2_frames__id23_0001_frame0218,frames/id23_0001,218,0,0,0.5646,0.4354
cdfv2_frames__id30_id21_0005_frame0302,frames/id30_id21_0005,302,1,1,0.9395,0.9395
cdfv2_frames__id51_id50_0008_frame0204,frames/id51_id50_0008,204,1,0,0.7771,0.2229
cdfv2_frames__id29_id35_0000_frame0165,frames/id29_id35_0000,165,1,1,0.8279,0.8279
cdfv2_frames__id35_id34_0002_frame0048,frames/id35_id34_0002,48,1,1,0.6676,0.6676
cdfv2_frames__id43_id39_0000_frame0123,frames/id43_id39_0000,123,1,1,0.9429,0.9429
cdfv2_frames__00281_frame0014,frames/00281,14,0,0,0.7857000000000001,0.2143
cdfv2_frames__id1_id3_0009_frame0331,frames/id1_id3_0009,331,1,1,0.9651,0.9651
cdfv2_frames__id31_id30_0009_frame0336,frames/id31_id30_0009,336,1,1,0.8118,0.8118
cdfv2_frames__id1_0001_frame0017,frames/id1_0001,17,0,0,0.8149,0.1851
cdfv2_frames__id25_0010_frame0091,frames/id25_0010,91,0,1,0.9478,0.9478
cdfv2_frames__id2_0001_frame0193,frames/id2_0001,193,0,1,0.6116,0.6116
cdfv2_frames__id45_id39_0008_frame0185,frames/id45_id39_0008,185,1,1,0.8488,0.8488
cdfv2_frames__id2_id1_0004_frame0068,frames/id2_id1_0004,68,1,1,0.5787,0.5787
cdfv2_frames__id1_id0_0007_frame0242,frames/id1_id0_0007,242,1,1,0.9609,0.9609
cdfv2_frames__id56_id57_0007_frame0196,frames/id56_id57_0007,196,1,1,0.9459,0.9459
cdfv2_frames__id20_id31_0006_frame0105,frames/id20_id31_0006,105,1,1,0.9182,0.9182
cdfv2_frames__00287_frame0195,frames/00287,195,0,0,0.5234,0.4766
cdfv2_frames__00277_frame0404,frames/00277,404,0,0,0.8180000000000001,0.182
cdfv2_frames__id32_0003_frame0144,frames/id32_0003,144,0,0,0.865,0.135
cdfv2_frames__id21_id9_0008_frame0310,frames/id21_id9_0008,310,1,1,0.9279,0.9279
cdfv2_frames__id25_0010_frame0239,frames/id25_0010,239,0,1,0.9065,0.9065
cdfv2_frames__id16_id21_0002_frame0245,frames/id16_id21_0002,245,1,0,0.732,0.268
cdfv2_frames__id17_id2_0003_frame0158,frames/id17_id2_0003,158,1,1,0.9143,0.9143
cdfv2_frames__id54_id56_0006_frame0000,frames/id54_id56_0006,0,1,1,0.643,0.643
cdfv2_frames__00263_frame0304,frames/00263,304,0,0,0.6909000000000001,0.3091
cdfv2_frames__00284_frame0357,frames/00284,357,0,0,0.9054,0.0946
cdfv2_frames__id30_id26_0004_frame0260,frames/id30_id26_0004,260,1,0,0.6927,0.3073
cdfv2_frames__id16_id2_0001_frame0091,frames/id16_id2_0001,91,1,1,0.6942,0.6942
cdfv2_frames__id40_0003_frame0123,frames/id40_0003,123,0,0,0.6893,0.3107
cdfv2_frames__id27_id21_0002_frame0065,frames/id27_id21_0002,65,1,1,0.7467,0.7467
cdfv2_frames__id22_id26_0005_frame0234,frames/id22_id26_0005,234,1,1,0.9552,0.9552
cdfv2_frames__id13_id7_0012_frame0328,frames/id13_id7_0012,328,1,1,0.8465,0.8465
cdfv2_frames__00271_frame0291,frames/00271,291,0,1,0.7993,0.7993
cdfv2_frames__id36_0001_frame0123,frames/id36_0001,123,0,0,0.7678,0.2322
cdfv2_frames__id3_id28_0002_frame0055,frames/id3_id28_0002,55,1,1,0.5709,0.5709
cdfv2_frames__id35_id30_0006_frame0131,frames/id35_id30_0006,131,1,1,0.9607,0.9607
cdfv2_frames__id20_id19_0002_frame0080,frames/id20_id19_0002,80,1,1,0.843,0.843
cdfv2_frames__id28_id21_0006_frame0135,frames/id28_id21_0006,135,1,1,0.9437,0.9437
cdfv2_frames__id20_0008_frame0065,frames/id20_0008,65,0,0,0.7417,0.2583
cdfv2_frames__00284_frame0298,frames/00284,298,0,0,0.8693,0.1307
cdfv2_frames__id20_id19_0002_frame0090,frames/id20_id19_0002,90,1,1,0.9696,0.9696
cdfv2_frames__id1_id4_0007_frame0200,frames/id1_id4_0007,200,1,1,0.9694,0.9694
cdfv2_frames__id30_id35_0009_frame0370,frames/id30_id35_0009,370,1,1,0.9568,0.9568
cdfv2_frames__id20_0008_frame0032,frames/id20_0008,32,0,0,0.7496,0.2504
cdfv2_frames__00282_frame0327,frames/00282,327,0,0,0.7514000000000001,0.2486
cdfv2_frames__id22_id27_0005_frame0305,frames/id22_id27_0005,305,1,1,0.8031,0.8031
cdfv2_frames__id35_id34_0002_frame0036,frames/id35_id34_0002,36,1,1,0.5647,0.5647
cdfv2_frames__id17_id23_0009_frame0000,frames/id17_id23_0009,0,1,0,0.7572,0.2428
cdfv2_frames__00207_frame0012,frames/00207,12,0,0,0.8516,0.1484
cdfv2_frames__id20_id0_0006_frame0052,frames/id20_id0_0006,52,1,1,0.8849,0.8849
cdfv2_frames__id37_id38_0009_frame0304,frames/id37_id38_0009,304,1,1,0.8036,0.8036
cdfv2_frames__id35_0008_frame0000,frames/id35_0008,0,0,0,0.8335,0.1665
cdfv2_frames__00133_frame0289,frames/00133,289,0,0,0.5749,0.4251
cdfv2_frames__id1_id2_0002_frame0399,frames/id1_id2_0002,399,1,1,0.8028,0.8028
cdfv2_frames__id35_id23_0007_frame0179,frames/id35_id23_0007,179,1,1,0.9715,0.9715
cdfv2_frames__id51_0006_frame0178,frames/id51_0006,178,0,0,0.6593,0.3407
cdfv2_frames__id17_id23_0009_frame0076,frames/id17_id23_0009,76,1,1,0.86,0.86
cdfv2_frames__id2_id3_0008_frame0332,frames/id2_id3_0008,332,1,1,0.9716,0.9716
cdfv2_frames__id1_id9_0007_frame0116,frames/id1_id9_0007,116,1,1,0.9269,0.9269
cdfv2_frames__id28_id26_0000_frame0137,frames/id28_id26_0000,137,1,1,0.5104,0.5104
cdfv2_frames__id9_id3_0000_frame0403,frames/id9_id3_0000,403,1,1,0.9641,0.9641
cdfv2_frames__id4_id0_0001_frame0221,frames/id4_id0_0001,221,1,1,0.9734,0.9734
cdfv2_frames__id37_id1_0002_frame0073,frames/id37_id1_0002,73,1,1,0.9303,0.9303
cdfv2_frames__id19_id20_0000_frame0010,frames/id19_id20_0000,10,1,1,0.9677,0.9677
cdfv2_frames__id16_id28_0005_frame0000,frames/id16_id28_0005,0,1,1,0.5997,0.5997
cdfv2_frames__id43_id39_0000_frame0000,frames/id43_id39_0000,0,1,0,0.6847,0.3153
cdfv2_frames__id10_id13_0004_frame0399,frames/id10_id13_0004,399,1,1,0.628,0.628
cdfv2_frames__id4_id23_0006_frame0135,frames/id4_id23_0006,135,1,1,0.9552,0.9552
cdfv2_frames__id1_id17_0007_frame0210,frames/id1_id17_0007,210,1,1,0.9045,0.9045
cdfv2_frames__id22_id21_0005_frame0211,frames/id22_id21_0005,211,1,1,0.9621,0.9621
cdfv2_frames__id29_0008_frame0014,frames/id29_0008,14,0,0,0.8409,0.1591
cdfv2_frames__id25_id21_0005_frame0278,frames/id25_id21_0005,278,1,1,0.7699,0.7699
cdfv2_frames__id4_id23_0006_frame0067,frames/id4_id23_0006,67,1,1,0.6772,0.6772
cdfv2_frames__00021_frame0014,frames/00021,14,0,0,0.7898000000000001,0.2102
cdfv2_frames__id44_id45_0000_frame0254,frames/id44_id45_0000,254,1,1,0.6936,0.6936
cdfv2_frames__id6_0002_frame0354,frames/id6_0002,354,0,0,0.8083,0.1917
cdfv2_frames__00272_frame0050,frames/00272,50,0,0,0.7044,0.2956
cdfv2_frames__id3_id16_0001_frame0061,frames/id3_id16_0001,61,1,1,0.9615,0.9615
cdfv2_frames__id17_0002_frame0225,frames/id17_0002,225,0,0,0.5974999999999999,0.4025
cdfv2_frames__id32_0006_frame0298,frames/id32_0006,298,0,1,0.6538,0.6538
cdfv2_frames__id4_id20_0008_frame0230,frames/id4_id20_0008,230,1,1,0.9706,0.9706
cdfv2_frames__id30_id23_0002_frame0464,frames/id30_id23_0002,464,1,1,0.8924,0.8924
cdfv2_frames__id17_id21_0000_frame0117,frames/id17_id21_0000,117,1,1,0.9401,0.9401
cdfv2_frames__id56_0000_frame0332,frames/id56_0000,332,0,0,0.605,0.395
cdfv2_frames__id53_id52_0003_frame0303,frames/id53_id52_0003,303,1,1,0.5446,0.5446
cdfv2_frames__id19_id20_0004_frame0270,frames/id19_id20_0004,270,1,1,0.9296,0.9296
cdfv2_frames__id9_id0_0000_frame0418,frames/id9_id0_0000,418,1,1,0.9731,0.9731
cdfv2_frames__id16_id2_0011_frame0008,frames/id16_id2_0011,8,1,1,0.5562,0.5562
cdfv2_frames__id12_id7_0006_frame0099,frames/id12_id7_0006,99,1,1,0.6538,0.6538
cdfv2_frames__id35_id26_0003_frame0087,frames/id35_id26_0003,87,1,1,0.9715,0.9715
cdfv2_frames__id9_id6_0000_frame0346,frames/id9_id6_0000,346,1,1,0.8377,0.8377
cdfv2_frames__00208_frame0162,frames/00208,162,0,1,0.7268,0.7268
cdfv2_frames__id12_id10_0005_frame0242,frames/id12_id10_0005,242,1,1,0.9671,0.9671
